player,goals,xG,shots,assists,xA,key_passes,time,position,h_a,yellow_card,red_card,match_id,league,date_of_match,season
Thomas Delaney,0,0,0,0,0,0,19,Sub,a,0,0,17160,La liga,2021-08-28,2021-2022
Remiro,0,0,0,0,0,0,90,GK,h,0,0,17159,La liga,2021-08-28,2021-2022
Andoni Gorosabel,0,0,0,0,0.1973191797733307,2,87,DR,h,1,0,17159,La liga,2021-08-28,2021-2022
Aritz Elustondo,0,0,0,0,0,0,90,DC,h,0,0,17159,La liga,2021-08-28,2021-2022
Robin Le Normand,0,0,0,0,0,0,90,DC,h,0,0,17159,La liga,2021-08-28,2021-2022
Aihen Muñoz,0,0,0,0,0,0,90,DL,h,0,0,17159,La liga,2021-08-28,2021-2022
Martín Zubimendi,0,0,0,0,0,0,90,DMC,h,0,0,17159,La liga,2021-08-28,2021-2022
Mikel Oyarzabal,0,0.37379130721092224,1,0,0,0,70,MR,h,0,0,17159,La liga,2021-08-28,2021-2022
David Silva,0,0.13522286713123322,1,1,0.05909359455108642,1,83,MC,h,0,0,17159,La liga,2021-08-28,2021-2022
Mikel Merino,0,0,0,0,0,0,90,MC,h,0,0,17159,La liga,2021-08-28,2021-2022
Ander Barrenetxea,1,0.05909359455108642,1,0,0,0,83,ML,h,0,0,17159,La liga,2021-08-28,2021-2022
Alexander Isak,0,0.06209630519151687,1,0,0.37379130721092224,1,87,FW,h,0,0,17159,La liga,2021-08-28,2021-2022
Alexander Sørloth,0,0.07403559982776642,1,0,0,0,3,Sub,h,0,0,17159,La liga,2021-08-28,2021-2022
Roberto Navarro,0,0.15761539340019226,2,0,0,0,7,Sub,h,0,0,17159,La liga,2021-08-28,2021-2022
Portu,0,0,0,0,0,0,20,Sub,h,0,0,17159,La liga,2021-08-28,2021-2022
Adnan Januzaj,0,0,0,0,0.16801300644874573,2,7,Sub,h,0,0,17159,La liga,2021-08-28,2021-2022
Zaldúa,0,0,0,0,0,0,3,Sub,h,0,0,17159,La liga,2021-08-28,2021-2022
Daniel Cárdenas,0,0,0,0,0,0,90,GK,a,0,0,17159,La liga,2021-08-28,2021-2022
Jorge Miramón,0,0,0,0,0,0,90,DR,a,0,0,17159,La liga,2021-08-28,2021-2022
Óscar Duarte,0,0,0,0,0,0,90,DC,a,0,0,17159,La liga,2021-08-28,2021-2022
Rúben Vezo,0,0,0,0,0,0,90,DC,a,0,0,17159,La liga,2021-08-28,2021-2022
Carlos Clerc,0,0,0,0,0,0,90,DL,a,0,0,17159,La liga,2021-08-28,2021-2022
José Campaña,0,0,0,0,0.01176226418465375,1,90,MR,a,0,0,17159,La liga,2021-08-28,2021-2022
Nemanja Radoja,0,0,0,0,0,0,77,MC,a,0,0,17159,La liga,2021-08-28,2021-2022
Gonzalo Melero,0,0,0,0,0.03410053998231888,1,90,MC,a,0,0,17159,La liga,2021-08-28,2021-2022
Enis Bardhi,0,0.04586280509829521,2,0,0.05368166416883468,1,66,ML,a,0,0,17159,La liga,2021-08-28,2021-2022
Roger,0,0.4304128289222718,2,0,0,0,90,FW,a,0,0,17159,La liga,2021-08-28,2021-2022
Alejandro Cantero,0,0,0,0,0,0,66,FW,a,1,0,17159,La liga,2021-08-28,2021-2022
Jorge De Frutos,0,0,0,0,0,0,24,Sub,a,0,0,17159,La liga,2021-08-28,2021-2022
Morales,0,0.02209266275167465,1,0,0,0,24,Sub,a,0,0,17159,La liga,2021-08-28,2021-2022
Pablo Martínez,0,0.02264667861163616,1,0,0,0,13,Sub,a,0,0,17159,La liga,2021-08-28,2021-2022
Matías Dituro,0,0,0,0,0,0,90,GK,h,0,0,17158,La liga,2021-08-28,2021-2022
Hugo Mallo,0,0.04559586569666862,1,0,0.07890406996011734,2,90,DR,h,1,0,17158,La liga,2021-08-28,2021-2022
Joseph Aidoo,0,0,0,0,0,0,82,DC,h,0,0,17158,La liga,2021-08-28,2021-2022
Néstor Araújo,0,0.07027561962604523,1,0,0,0,90,DC,h,0,0,17158,La liga,2021-08-28,2021-2022
Javi Galán,0,0,0,0,0.01798642426729202,1,90,DL,h,0,0,17158,La liga,2021-08-28,2021-2022
Renato Tapia,0,0,0,0,0,0,72,DMC,h,0,0,17158,La liga,2021-08-28,2021-2022
Brais Méndez,0,0.07887723296880722,2,0,0.00787324458360672,1,90,MC,h,1,0,17158,La liga,2021-08-28,2021-2022
Nolito,0,0.13395728170871735,1,0,0,0,66,MC,h,0,0,17158,La liga,2021-08-28,2021-2022
Denis Suárez,0,0.00787324458360672,1,0,0.3914726078510285,1,66,MC,h,0,0,17158,La liga,2021-08-28,2021-2022
Santi Mina,0,0.488363116979599,4,0,0.09871392697095872,2,90,FW,h,0,0,17158,La liga,2021-08-28,2021-2022
Iago Aspas,0,0.08869975060224533,2,0,0.21283450722694397,3,90,FW,h,0,0,17158,La liga,2021-08-28,2021-2022
Augusto Solari,0,0,0,0,0,0,18,Sub,h,0,0,17158,La liga,2021-08-28,2021-2022
Fran Beltrán,0,0,0,0,0,0,24,Sub,h,0,0,17158,La liga,2021-08-28,2021-2022
Franco Cervi,0,0.02516026422381401,1,0,0,0,24,Sub,h,0,0,17158,La liga,2021-08-28,2021-2022
Thiago Galhardo,0,0,0,0,0,0,8,Sub,h,0,0,17158,La liga,2021-08-28,2021-2022
Unai Simón,0,0,0,0,0,0,90,GK,a,1,0,17158,La liga,2021-08-28,2021-2022
Íñigo Lekue,0,0,0,0,0,0,90,DR,a,0,0,17158,La liga,2021-08-28,2021-2022
Iñigo Martínez,0,0.01935644634068012,1,0,0,0,90,DC,a,0,0,17158,La liga,2021-08-28,2021-2022
Dani Vivian,0,0,0,0,0,0,90,DC,a,0,0,17158,La liga,2021-08-28,2021-2022
Balenziaga,0,0,0,0,0.05739162862300873,1,90,DL,a,0,0,17158,La liga,2021-08-28,2021-2022
Alex Berenguer,0,0.05739162862300873,1,0,0.01935644634068012,1,90,MR,a,0,0,17158,La liga,2021-08-28,2021-2022
Dani García,0,0,0,0,0,0,87,MC,a,0,0,17158,La liga,2021-08-28,2021-2022
Unai Vencedor,0,0,0,0,0,0,69,MC,a,0,0,17158,La liga,2021-08-28,2021-2022
Muniain,0,0,0,0,0,0,69,ML,a,0,0,17158,La liga,2021-08-28,2021-2022
Iñaki Williams,1,0.9216760396957396,2,0,0.07002421468496323,1,88,FW,a,0,0,17158,La liga,2021-08-28,2021-2022
Oihan Sancet,0,0.07002421468496323,1,1,0.32810497283935547,1,76,FW,a,0,0,17158,La liga,2021-08-28,2021-2022
Raúl García,0,0,0,0,0.5935710668563843,1,14,Sub,a,0,0,17158,La liga,2021-08-28,2021-2022
Oier Zarraga,0,0,0,0,0,0,21,Sub,a,0,0,17158,La liga,2021-08-28,2021-2022
Mikel Vesga,0,0,0,0,0,0,3,Sub,a,0,0,17158,La liga,2021-08-28,2021-2022
Nico Williams,0,0,0,0,0.383826345205307,1,21,Sub,a,0,0,17158,La liga,2021-08-28,2021-2022
Asier Villalibre,0,0.383826345205307,1,0,0,0,2,Sub,a,0,0,17158,La liga,2021-08-28,2021-2022
Wojciech Szczesny,0,0,0,0,0,0,90,GK,h,0,0,16771,Serie A,2021-08-28,2021-2022
Juan Cuadrado,0,0.05538111552596092,1,0,0.19160929322242737,4,82,DR,h,0,0,16771,Serie A,2021-08-28,2021-2022
Matthijs de Ligt,0,0.11245029419660568,2,0,0,0,90,DC,h,0,0,16771,Serie A,2021-08-28,2021-2022
Leonardo Bonucci,0,0.04144276306033134,1,0,0,0,90,DC,h,0,0,16771,Serie A,2021-08-28,2021-2022
Alex Sandro,0,0,0,0,0.45920124650001526,2,90,DL,h,0,0,16771,Serie A,2021-08-28,2021-2022
Adrien Rabiot,0,0.04627078026533127,1,0,0,0,55,MC,h,0,0,16771,Serie A,2021-08-28,2021-2022
Rodrigo Bentancur,0,0.01958703063428402,1,0,0.09985218197107316,2,66,MC,h,0,0,16771,Serie A,2021-08-28,2021-2022
Danilo,0,0.03362948819994926,2,0,0,0,90,MC,h,1,0,16771,Serie A,2021-08-28,2021-2022
Weston McKennie,0,0,0,0,0,0,46,AMC,h,0,0,16771,Serie A,2021-08-28,2021-2022
Paulo Dybala,0,0.14128799736499786,3,0,0,0,90,FW,h,0,0,16771,Serie A,2021-08-28,2021-2022
Federico Chiesa,0,0.5395757555961609,3,0,0.09550917893648148,2,66,FW,h,0,0,16771,Serie A,2021-08-28,2021-2022
Manuel Locatelli,0,0.7771203517913818,3,0,0.07410668581724167,1,24,Sub,h,0,0,16771,Serie A,2021-08-28,2021-2022
Dejan Kulusevski,0,0,0,0,0.6383758187294006,1,24,Sub,h,0,0,16771,Serie A,2021-08-28,2021-2022
Mattia De Sciglio,0,0,0,0,0,0,8,Sub,h,0,0,16771,Serie A,2021-08-28,2021-2022
Federico Bernardeschi,0,0.04923839867115021,1,0,0.04144276306033134,1,35,Sub,h,1,0,16771,Serie A,2021-08-28,2021-2022
Álvaro Morata,0,0,0,0,0.17989318072795868,3,44,Sub,h,0,0,16771,Serie A,2021-08-28,2021-2022
Guglielmo Vicario,0,0,0,0,0,0,90,GK,a,0,0,16771,Serie A,2021-08-28,2021-2022
Petar Stojanovic,0,0,0,0,0.0393528901040554,1,90,DR,a,1,0,16771,Serie A,2021-08-28,2021-2022
Ardian Ismajli,0,0.01934867538511753,1,0,0,0,90,DC,a,1,0,16771,Serie A,2021-08-28,2021-2022
Sebastiano Luperto,0,0,0,0,0.02284565009176731,1,90,DC,a,0,0,16771,Serie A,2021-08-28,2021-2022
Riccardo Marchizza,0,0,0,0,0,0,90,DL,a,0,0,16771,Serie A,2021-08-28,2021-2022
Filippo Bandinelli,0,0.02566789090633392,1,0,0.12879730761051178,2,80,MC,a,0,0,16771,Serie A,2021-08-28,2021-2022
Samuele Ricci,0,0,0,0,0.10906088352203368,1,90,MC,a,0,0,16771,Serie A,2021-08-28,2021-2022
Nicolas Haas,0,0.05186549574136734,1,0,0,0,90,MC,a,0,0,16771,Serie A,2021-08-28,2021-2022
Nedim Bajrami,0,0.15203171968460083,3,0,0.0450165644288063,2,70,AMC,a,0,0,16771,Serie A,2021-08-28,2021-2022
Leonardo Mancuso,1,0.7728478312492371,3,0,0,0,73,FW,a,0,0,16771,Serie A,2021-08-28,2021-2022
Patrick Cutrone,0,0.13190652430057526,2,0,0.05186549574136734,1,80,FW,a,1,0,16771,Serie A,2021-08-28,2021-2022
Leo Stulac,0,0,0,0,0,0,20,Sub,a,0,0,16771,Serie A,2021-08-28,2021-2022
Andrea Pinamonti,0,0,0,0,0,0,17,Sub,a,0,0,16771,Serie A,2021-08-28,2021-2022
Liam Henderson,0,0,0,0,0,0,10,Sub,a,0,0,16771,Serie A,2021-08-28,2021-2022
Szymon Zurkowski,0,0,0,0,0,0,10,Sub,a,0,0,16771,Serie A,2021-08-28,2021-2022
Pietro Terracciano,0,0,0,0,0,0,90,GK,h,0,0,16770,Serie A,2021-08-28,2021-2022
Lorenzo Venuti,0,0.01730068027973175,1,0,0.02538834512233734,1,90,DR,h,0,0,16770,Serie A,2021-08-28,2021-2022
Lucas Martínez Quarta,0,0,0,0,0,0,90,DC,h,0,0,16770,Serie A,2021-08-28,2021-2022
Nikola Milenkovic,0,0.06153622269630432,1,0,0,0,90,DC,h,1,0,16770,Serie A,2021-08-28,2021-2022
Cristiano Biraghi,0,0.01856216229498386,1,0,0,0,90,DL,h,0,0,16770,Serie A,2021-08-28,2021-2022
Gaetano Castrovilli,0,0,0,1,0.08802645653486252,1,65,MC,h,1,0,16770,Serie A,2021-08-28,2021-2022
Erick Pulgar,0,0,0,0,0.01856216229498386,1,90,MC,h,0,0,16770,Serie A,2021-08-28,2021-2022
Giacomo Bonaventura,0,0,0,1,0.18250270187854767,2,87,MC,h,1,0,16770,Serie A,2021-08-28,2021-2022
José Callejón,0,0.05279278755187988,1,0,0.06153622269630432,1,80,FWR,h,0,0,16770,Serie A,2021-08-28,2021-2022
Dusan Vlahovic,1,0.10213446617126463,2,0,0.01730068027973175,1,90,FW,h,1,0,16770,Serie A,2021-08-28,2021-2022
Nicolás González,1,0.19378304481506348,2,0,0.05279278755187988,1,87,FWL,h,0,0,16770,Serie A,2021-08-28,2021-2022
Riccardo Sottil,0,0.09388089925050735,1,0,0,0,10,Sub,h,0,0,16770,Serie A,2021-08-28,2021-2022
Alfred Duncan,0,0,0,0,0.09388089925050735,1,25,Sub,h,0,0,16770,Serie A,2021-08-28,2021-2022
Youssef Maleh,0,0,0,0,0,0,3,Sub,h,0,0,16770,Serie A,2021-08-28,2021-2022
Riccardo Saponara,0,0,0,0,0,0,3,Sub,h,0,0,16770,Serie A,2021-08-28,2021-2022
Vanja Milinkovic-Savic,0,0,0,0,0,0,90,GK,a,0,0,16770,Serie A,2021-08-28,2021-2022
Koffi Djidji,0,0,0,0,0,0,48,DC,a,1,0,16770,Serie A,2021-08-28,2021-2022
Armando Izzo,0,0,0,0,0,0,78,DC,a,0,0,16770,Serie A,2021-08-28,2021-2022
Ricardo Rodríguez,0,0,0,0,0,0,90,DC,a,0,0,16770,Serie A,2021-08-28,2021-2022
Wilfried Stephane Singo,0,0.04674676805734634,1,0,0,0,90,MR,a,0,0,16770,Serie A,2021-08-28,2021-2022
Sasa Lukic,0,0,0,1,0.08824219554662704,1,90,MC,a,1,0,16770,Serie A,2021-08-28,2021-2022
Rolando Mandragora,0,0,0,0,0.0321035161614418,1,90,MC,a,1,0,16770,Serie A,2021-08-28,2021-2022
Ola Aina,0,0,0,0,0.04674676805734634,1,83,ML,a,1,0,16770,Serie A,2021-08-28,2021-2022
Karol Linetty,0,0.07006694376468658,1,0,0,0,69,AMC,a,0,0,16770,Serie A,2021-08-28,2021-2022
Andrea Belotti,0,0,0,0,0,0,90,FW,a,0,0,16770,Serie A,2021-08-28,2021-2022
Antonio Sanabria,0,0.08872846513986588,2,0,0,0,70,FW,a,0,0,16770,Serie A,2021-08-28,2021-2022
Marko Pjaca,0,0,0,0,0,0,20,Sub,a,0,0,16770,Serie A,2021-08-28,2021-2022
Mergim Vojvoda,0,0,0,0,0,0,12,Sub,a,0,0,16770,Serie A,2021-08-28,2021-2022
Simone Verdi,1,0.08824219554662704,1,0,0,0,21,Sub,a,0,0,16770,Serie A,2021-08-28,2021-2022
Cristian Ansaldi,0,0,0,0,0,0,7,Sub,a,0,0,16770,Serie A,2021-08-28,2021-2022
Alessandro Buongiorno,0,0,0,0,0,0,42,Sub,a,1,0,16770,Serie A,2021-08-28,2021-2022
Juan Musso,0,0,0,0,0,0,90,GK,h,0,0,16769,Serie A,2021-08-28,2021-2022
Berat Gjimshiti,0,0.07060088962316513,1,0,0.04953973367810249,1,90,DC,h,0,0,16769,Serie A,2021-08-28,2021-2022
José Luis Palomino,0,0,0,0,0,0,90,DC,h,1,0,16769,Serie A,2021-08-28,2021-2022
Rafael Toloi,0,0,0,0,0,0,90,DC,h,0,0,16769,Serie A,2021-08-28,2021-2022
Joakim Maehle,0,0.03078449517488479,1,0,0.03848778456449509,1,89,DMR,h,0,0,16769,Serie A,2021-08-28,2021-2022
Robin Gosens,0,0.18407389521598816,4,0,0.0758495107293129,1,90,DML,h,1,0,16769,Serie A,2021-08-28,2021-2022
Remo Freuler,0,0,0,0,0.10778730362653732,2,90,MC,h,0,0,16769,Serie A,2021-08-28,2021-2022
Mario Pasalic,0,0,0,0,0.08270448446273804,2,77,MC,h,0,0,16769,Serie A,2021-08-28,2021-2022
Josip Ilicic,0,0.19513744115829468,4,0,0.03078449517488479,1,90,AMC,h,0,0,16769,Serie A,2021-08-28,2021-2022
Ruslan Malinovskiy,0,0.17205891013145447,4,0,0.12677603960037231,3,68,AMC,h,0,0,16769,Serie A,2021-08-28,2021-2022
Luis Muriel,0,0.18747910857200625,4,0,0.11407727748155594,4,77,FW,h,0,0,16769,Serie A,2021-08-28,2021-2022
Matteo Pessina,0,0.09957434237003326,3,0,0,0,22,Sub,h,0,0,16769,Serie A,2021-08-28,2021-2022
Davide Zappacosta,0,0,0,0,0,0,1,Sub,h,0,0,16769,Serie A,2021-08-28,2021-2022
Sam Lammers,0,0,0,0,0,0,1,Sub,h,0,0,16769,Serie A,2021-08-28,2021-2022
Roberto Piccoli,0,0.04953973367810249,1,0,0,0,13,Sub,h,0,0,16769,Serie A,2021-08-28,2021-2022
Aleksey Miranchuk,0,0,0,0,0.09838729351758956,2,13,Sub,h,0,0,16769,Serie A,2021-08-28,2021-2022
Lukasz Skorupski,0,0,0,0,0,0,90,GK,a,0,0,16769,Serie A,2021-08-28,2021-2022
Lorenzo De Silvestri,0,0.0820988193154335,1,0,0,0,90,DR,a,0,0,16769,Serie A,2021-08-28,2021-2022
Gary Medel,0,0,0,0,0,0,90,DC,a,1,0,16769,Serie A,2021-08-28,2021-2022
Kevin Bonifazi,0,0,0,0,0,0,90,DC,a,0,0,16769,Serie A,2021-08-28,2021-2022
Aaron Hickey,0,0,0,0,0,0,84,DL,a,1,0,16769,Serie A,2021-08-28,2021-2022
Nicolás Domínguez,0,0,0,0,0.0297999307513237,1,90,MC,a,0,0,16769,Serie A,2021-08-28,2021-2022
Kingsley Michael,0,0,0,0,0,0,64,MC,a,0,0,16769,Serie A,2021-08-28,2021-2022
Mattias Svanberg,0,0,0,0,0.0242744144052267,1,90,MC,a,1,0,16769,Serie A,2021-08-28,2021-2022
Riccardo Orsolini,0,0.31349697709083557,2,0,0,0,75,FWR,a,0,0,16769,Serie A,2021-08-28,2021-2022
Marko Arnautovic,0,0.0242744144052267,1,0,0,0,90,FW,a,1,0,16769,Serie A,2021-08-28,2021-2022
Nicola Sansone,0,0,0,0,0.2836970388889313,1,84,FWL,a,1,0,16769,Serie A,2021-08-28,2021-2022
Andreas Skov Olsen,0,0,0,0,0,0,15,Sub,a,0,0,16769,Serie A,2021-08-28,2021-2022
Takehiro Tomiyasu,0,0,0,0,0.0820988193154335,1,6,Sub,a,0,0,16769,Serie A,2021-08-28,2021-2022
Adama Soumaoro,0,0,0,0,0,0,6,Sub,a,0,0,16769,Serie A,2021-08-28,2021-2022
Emanuel Vignato,0,0,0,0,0,0,26,Sub,a,0,0,16769,Serie A,2021-08-28,2021-2022
José Reina,0,0,0,1,0.2545689642429352,1,90,GK,h,0,0,16768,Serie A,2021-08-28,2021-2022
Manuel Lazzari,0,0,0,0,0,0,24,DR,h,0,0,16768,Serie A,2021-08-28,2021-2022
Francesco Acerbi,0,0,0,0,0,0,90,DC,h,0,0,16768,Serie A,2021-08-28,2021-2022
Patric,0,0,0,0,0,0,90,DC,h,0,0,16768,Serie A,2021-08-28,2021-2022
Elseid Hysaj,1,0.45177584886550903,1,0,0,0,90,DL,h,0,0,16768,Serie A,2021-08-28,2021-2022
Luis Alberto,1,0.1287897825241089,2,3,0.6796577572822571,4,90,MC,h,0,0,16768,Serie A,2021-08-28,2021-2022
Lucas Leiva,0,0,0,0,0,0,90,MC,h,0,0,16768,Serie A,2021-08-28,2021-2022
Sergej Milinkovic-Savic,0,0.03848325833678245,1,0,0.09857533127069472,2,74,MC,h,0,0,16768,Serie A,2021-08-28,2021-2022
Pedro,0,0.36161860823631287,3,1,0.23140843212604523,1,74,FWR,h,0,0,16768,Serie A,2021-08-28,2021-2022
Ciro Immobile,3,1.2823151350021362,6,0,0,0,84,FW,h,0,0,16768,Serie A,2021-08-28,2021-2022
Felipe Anderson,1,0.3346649706363678,3,0,0.3655588924884796,3,84,FWL,h,0,0,16768,Serie A,2021-08-28,2021-2022
Luka Romero,0,0,0,0,0,0,6,Sub,h,0,0,16768,Serie A,2021-08-28,2021-2022
Danilo Cataldi,0,0.03228730335831642,1,0,0,0,16,Sub,h,0,0,16768,Serie A,2021-08-28,2021-2022
Raul Moro,0,0.08804304152727127,1,1,0.10945842415094376,3,16,Sub,h,0,0,16768,Serie A,2021-08-28,2021-2022
Adam Marusic,0,0,0,0,0,0,66,Sub,h,0,0,16768,Serie A,2021-08-28,2021-2022
Vedat Muriqi,0,0,0,0,0,0,6,Sub,h,0,0,16768,Serie A,2021-08-28,2021-2022
Jeroen Zoet,0,0,0,0,0,0,90,GK,a,0,0,16768,Serie A,2021-08-28,2021-2022
Kelvin Adou,0,0,0,0,0,0,57,DC,a,0,1,16768,Serie A,2021-08-28,2021-2022
Dimitris Nikolaou,0,0,0,0,0,0,90,DC,a,0,0,16768,Serie A,2021-08-28,2021-2022
Martin Erlic,0,0,0,0,0,0,90,DC,a,1,0,16768,Serie A,2021-08-28,2021-2022
Luca Vignali,0,0,0,0,0,0,84,DMR,a,0,0,16768,Serie A,2021-08-28,2021-2022
Simone Bastoni,0,0,0,0,0.0341985747218132,1,90,DML,a,0,0,16768,Serie A,2021-08-28,2021-2022
Giulio Maggiore,0,0,0,0,0.01433175895363092,1,74,MC,a,0,0,16768,Serie A,2021-08-28,2021-2022
Salvador Ferrer,0,0,0,0,0,0,90,MC,a,0,0,16768,Serie A,2021-08-28,2021-2022
Ebrima Colley,0,0.03431739658117294,2,0,0,0,62,AMC,a,0,0,16768,Serie A,2021-08-28,2021-2022
Daniele Verde,1,0.6894356608390808,2,0,0.01998563855886459,1,62,AMC,a,0,0,16768,Serie A,2021-08-28,2021-2022
Emmanuel Gyasi,0,0.0341985747218132,1,0,0,0,90,FW,a,1,0,16768,Serie A,2021-08-28,2021-2022
Petko Hristov,0,0,0,0,0,0,28,Sub,a,0,0,16768,Serie A,2021-08-28,2021-2022
Samuel Mráz,0,0,0,0,0,0,28,Sub,a,0,0,16768,Serie A,2021-08-28,2021-2022
Janis Antiste,0,0,0,0,0,0,6,Sub,a,0,0,16768,Serie A,2021-08-28,2021-2022
Jacopo Sala,0,0,0,0,0,0,16,Sub,a,0,0,16768,Serie A,2021-08-28,2021-2022
Alisson,0,0,0,0,0,0,90,GK,h,0,0,16402,EPL,2021-08-28,2021-2022
Trent Alexander-Arnold,0,0.08596991747617722,2,0,0.37492308020591736,5,90,DR,h,0,0,16402,EPL,2021-08-28,2021-2022
Joel Matip,0,0.17650291323661804,2,0,0,0,90,DC,h,0,0,16402,EPL,2021-08-28,2021-2022
Virgil van Dijk,0,0.05314197018742561,3,0,0,0,90,DC,h,0,0,16402,EPL,2021-08-28,2021-2022
Andrew Robertson,0,0.01508209109306335,1,0,0.15872524678707123,4,90,DL,h,0,0,16402,EPL,2021-08-28,2021-2022
Fabinho,0,0.0332135446369648,2,0,0,0,90,MC,h,0,0,16402,EPL,2021-08-28,2021-2022
Harvey Elliott,0,0.09163565933704376,2,0,0.04755105823278427,1,90,MC,h,0,0,16402,EPL,2021-08-28,2021-2022
Jordan Henderson,0,0.3145827651023865,2,0,0,0,80,MC,h,0,0,16402,EPL,2021-08-28,2021-2022
Mohamed Salah,1,0.923999845981598,3,0,0.11269433796405792,3,90,FWR,h,0,0,16402,EPL,2021-08-28,2021-2022
Roberto Firmino,0,0,0,0,0,0,42,FW,h,0,0,16402,EPL,2021-08-28,2021-2022
Sadio Mané,0,0.21921250224113464,3,0,0,0,90,FWL,h,0,0,16402,EPL,2021-08-28,2021-2022
Konstantinos Tsimikas,0,0,0,0,0.09927578270435332,1,1,Sub,h,0,0,16402,EPL,2021-08-28,2021-2022
Diogo Jota,0,0.17127543687820437,3,0,0,0,48,Sub,h,0,0,16402,EPL,2021-08-28,2021-2022
Thiago Alcántara,0,0,0,0,0.047855380922555923,1,10,Sub,h,0,0,16402,EPL,2021-08-28,2021-2022
Edouard Mendy,0,0,0,0,0,0,90,GK,a,1,0,16402,EPL,2021-08-28,2021-2022
Antonio Rüdiger,0,0,0,0,0,0,90,DC,a,1,0,16402,EPL,2021-08-28,2021-2022
César Azpilicueta,0,0,0,0,0,0,90,DC,a,0,0,16402,EPL,2021-08-28,2021-2022
Andreas Christensen,0,0,0,0,0,0,90,DC,a,0,0,16402,EPL,2021-08-28,2021-2022
Reece James,0,0,0,1,0.02108356170356273,1,47,DMR,a,0,1,16402,EPL,2021-08-28,2021-2022
Marcos Alonso,0,0,0,0,0.12165787070989607,1,90,DML,a,0,0,16402,EPL,2021-08-28,2021-2022
N&#039;Golo Kanté,0,0,0,0,0.10192060470581056,1,52,MC,a,0,0,16402,EPL,2021-08-28,2021-2022
Jorginho,0,0,0,0,0,0,90,MC,a,0,0,16402,EPL,2021-08-28,2021-2022
Kai Havertz,1,0.12300416082143784,2,0,0,0,52,AMC,a,0,0,16402,EPL,2021-08-28,2021-2022
Mason Mount,0,0.11425701528787612,1,0,0.14921657741069794,1,90,AMC,a,0,0,16402,EPL,2021-08-28,2021-2022
Romelu Lukaku,0,0.27087444067001343,2,0,0.1797599047422409,2,90,FW,a,0,0,16402,EPL,2021-08-28,2021-2022
Thiago Silva,0,0,0,0,0,0,38,Sub,a,0,0,16402,EPL,2021-08-28,2021-2022
Mateo Kovacic,0,0.06550288200378418,1,0,0,0,38,Sub,a,0,0,16402,EPL,2021-08-28,2021-2022
Trevoh Chalobah,0,0,0,0,0,0,1,Sub,a,0,0,16402,EPL,2021-08-28,2021-2022
Lukasz Fabianski,0,0,0,0,0,0,90,GK,h,0,0,16401,EPL,2021-08-28,2021-2022
Vladimir Coufal,0,0,0,0,0.0385165624320507,1,90,DR,h,0,0,16401,EPL,2021-08-28,2021-2022
Angelo Ogbonna,0,0,0,0,0,0,90,DC,h,0,0,16401,EPL,2021-08-28,2021-2022
Craig Dawson,0,0.13081467151641846,1,0,0,0,90,DC,h,0,0,16401,EPL,2021-08-28,2021-2022
Aaron Cresswell,0,0,0,0,0.092539019882679,1,90,DL,h,0,0,16401,EPL,2021-08-28,2021-2022
Tomas Soucek,0,0.05517398193478584,2,0,0,0,90,DMC,h,0,0,16401,EPL,2021-08-28,2021-2022
Declan Rice,0,0,0,0,0.08589202165603638,2,90,DMC,h,1,0,16401,EPL,2021-08-28,2021-2022
Jarrod Bowen,0,0.02097547240555286,1,0,0.22544971108436584,2,81,AMR,h,0,0,16401,EPL,2021-08-28,2021-2022
Pablo Fornals,1,0.5616070628166199,3,0,0.01884739659726619,1,89,AMC,h,0,0,16401,EPL,2021-08-28,2021-2022
Said Benrahma,0,0.0946350395679474,1,0,0.08144388347864151,1,90,AML,h,0,0,16401,EPL,2021-08-28,2021-2022
Michail Antonio,1,0.5550150275230408,5,1,0.5712941288948059,4,90,FW,h,0,0,16401,EPL,2021-08-28,2021-2022
Manuel Lanzini,0,0,0,0,0,0,9,Sub,h,0,0,16401,EPL,2021-08-28,2021-2022
Andriy Yarmolenko,0,0.03859849646687507,1,0,0,0,1,Sub,h,0,0,16401,EPL,2021-08-28,2021-2022
Vicente Guaita,0,0,0,0,0,0,90,GK,a,0,0,16401,EPL,2021-08-28,2021-2022
Joel Ward,0,0,0,0,0,0,90,DR,a,0,0,16401,EPL,2021-08-28,2021-2022
Marc Guehi,0,0.8123229742050171,2,0,0,0,90,DC,a,0,0,16401,EPL,2021-08-28,2021-2022
Joachim Andersen,0,0,0,0,0.01252573262900114,1,90,DC,a,0,0,16401,EPL,2021-08-28,2021-2022
Tyrick Mitchell,0,0,0,0,0.02610504254698753,1,90,DL,a,0,0,16401,EPL,2021-08-28,2021-2022
Conor Gallagher,2,0.7409828901290894,2,0,0.766931414604187,1,90,MC,a,0,0,16401,EPL,2021-08-28,2021-2022
James McArthur,0,0.01282700709998607,1,0,0,0,90,MC,a,0,0,16401,EPL,2021-08-28,2021-2022
Cheikhou Kouyaté,0,0,0,0,0,0,90,MC,a,0,0,16401,EPL,2021-08-28,2021-2022
Wilfried Zaha,0,0.03466406464576721,1,0,0.037150789052248,1,90,FWR,a,0,0,16401,EPL,2021-08-28,2021-2022
Christian Benteke,0,0.03863077610731125,2,1,0.5827485918998718,2,90,FW,a,0,0,16401,EPL,2021-08-28,2021-2022
Jordan Ayew,0,0.037150789052248,1,0,0,0,90,FWL,a,0,0,16401,EPL,2021-08-28,2021-2022
